stock_id,date,return,factor,market_value,industry
G,2020-03-12,-0.06701579371881927,0.5264963654092994,2018.4845040245625,Tech
H,2020-03-12,0.02823408917853576,0.5003487431628697,7504.242255351292,Finance
I,2020-03-12,-0.15055970795146512,0.9368792084893011,8961.768162502534,Energy
J,2020-03-12,0.28147960023466134,0.8804273787161917,9790.679995575176,Tech
A,2020-03-13,0.25102164885639844,0.7139339666114515,268.169361396311,Tech
B,2020-03-13,0.4272118073731179,0.577540710721839,3097.249068149077,Tech
C,2020-03-13,-0.47104745097303946,0.2523693137024965,9248.238134265128,Finance
D,2020-03-13,0.3956912912102034,0.008162767446609265,505.0540703018791,Finance
E,2020-03-13,-0.10743121153784896,0.11963474024441834,2720.2519358396194,Energy
F,2020-03-13,0.37837249537999407,0.320294229962523,5333.88554333809,Energy
G,2020-03-13,0.19078477615652956,0.19672784590885373,7401.9713937457645,Tech
H,2020-03-13,0.4873487570739682,0.5700038224788883,2280.5642055749086,Finance
I,2020-03-13,0.2592824517166681,0.5349498174948405,3003.4418781363947,Energy
J,2020-03-13,-0.1354553740032134,0.389791444940793,1945.3842922889464,Tech
A,2020-03-14,0.001063172834752102,0.8005445255305743,4430.620543286949,Tech
B,2020-03-14,-0.12361084480564877,0.7311571458516333,5043.460496663599,Tech
C,2020-03-14,-0.1350881639787619,0.6878828659239009,8992.26970700696,Finance
D,2020-03-14,-0.23909550061894025,0.5026752474435031,7707.543804378596,Finance
E,2020-03-14,-0.004029704626530406,0.043445229423661136,7153.450506039616,Energy
F,2020-03-14,0.1817399450693612,0.42802772907525244,5726.697581573001,Energy
G,2020-03-14,-0.22265972869475648,0.4991818345516955,3285.802025685609,Tech
H,2020-03-14,0.02437981107721998,0.44784759633650517,700.7694030832023,Finance
I,2020-03-14,-0.3826197058294428,0.004474626711733043,2588.076050071827,Energy
J,2020-03-14,-0.3401547131458087,0.6524288587852523,1946.8725902415752,Tech
A,2020-03-15,-0.45319364528781125,0.25739277533083826,2278.972787796705,Tech
B,2020-03-15,0.47073144277063284,0.044658824359445126,2267.748811796799,Tech
C,2020-03-15,-0.4961396484897389,0.5034686093793187,4305.466815459446,Finance
D,2020-03-15,-0.3214200319423437,0.9205473826612222,3807.1487966791838,Finance
E,2020-03-15,0.11286675311699235,0.02944028336602822,3370.4676264489985,Energy
F,2020-03-15,-0.4186304011466947,0.013741593071443292,8812.37571488412,Energy
G,2020-03-15,0.3818965030968323,0.5877480868627315,2027.374145751648,Tech
H,2020-03-15,0.21962015784228817,0.5429862373083882,1636.5367219373272,Finance
I,2020-03-15,0.4663899714378934,0.015706348512828594,760.0289463660703,Energy
J,2020-03-15,0.007635547240764873,0.10306875067440213,9248.601554759083,Tech
A,2020-03-16,-0.1995963168415128,0.8363946422946935,1943.4630454148905,Tech
B,2020-03-16,0.049500572795271425,0.45263844649673934,5722.679850530409,Tech
C,2020-03-16,0.43081871729797316,0.12438726664102684,3737.178193367133,Finance
D,2020-03-16,0.020761437241860525,0.1559204841607894,5552.997507340152,Finance
E,2020-03-16,-0.23279296813768136,0.6114227359945645,6425.663387203792,Energy
F,2020-03-16,0.3773987891741196,0.328665994778778,8400.770297768482,Energy
G,2020-03-16,-0.12808125148753868,0.025705232049547777,5072.630329555733,Tech
H,2020-03-16,-0.49861665000100086,0.6360184962179287,3272.4071153938585,Finance
I,2020-03-16,-0.25231497750768406,0.032352926052939046,1810.7992370685477,Energy
J,2020-03-16,-0.1817664908229376,0.11027994849288891,6068.17021438821,Tech
A,2020-03-17,0.35877746823190215,0.15876824849159765,1320.043883479326,Tech
B,2020-03-17,-0.041496832933554995,0.14327791148182034,8558.07152306629,Tech
C,2020-03-17,-0.055412712188699254,0.761562946342432,277.89487979944516,Finance
D,2020-03-17,-0.16389773360011262,0.0934454558835478,8452.998423285715,Finance
E,2020-03-17,0.3806781230470796,0.1486415913275414,2192.466218671657,Energy
F,2020-03-17,0.4450267769403914,0.4470155689846399,4878.578440359675,Energy
G,2020-03-17,0.4918903291546294,0.14008369087914851,7305.207028727449,Tech
H,2020-03-17,-0.12325873303901325,0.746936027517557,7841.668388952904,Finance
I,2020-03-17,0.46614744562717136,0.48774585066948795,4017.7978929262704,Energy
J,2020-03-17,0.29187956963090134,0.879643396240148,4994.547588657012,Tech
A,2020-03-18,0.1756891476442668,0.03811587523794735,295.7265812830301,Tech
B,2020-03-18,-0.2551105205799006,0.8551983882808056,3440.260592129478,Tech
C,2020-03-18,-0.2835427390557902,0.15381095449142868,2615.7884785405563,Finance
D,2020-03-18,-0.33395217547875433,0.9256347358855043,3900.6907411033285,Finance
E,2020-03-18,0.42275661022536537,0.3260411094752952,3008.933703196306,Energy
F,2020-03-18,-0.2059233376168339,0.5107830381944564,1597.3980365010066,Energy
G,2020-03-18,-0.04690575455112156,0.02369407638066834,9417.303183978338,Tech
H,2020-03-18,-0.0060421660127765175,0.7291389103622584,4292.788343518219,Finance
I,2020-03-18,0.27817159545025416,0.213771285424862,6378.027120433184,Energy
J,2020-03-18,0.34423496155302413,0.9166167425100258,9267.61136197114,Tech
A,2020-03-19,-0.3609272988513872,0.6617870457098052,5724.738148502333,Tech
B,2020-03-19,-0.0730956397889263,0.2836191455309717,1269.9916504992182,Tech
C,2020-03-19,0.34285488783545714,0.2609085892286507,7885.813568575683,Finance
D,2020-03-19,0.31803330575583844,0.17047921327901827,7746.64071973963,Finance
E,2020-03-19,-0.3975862415475836,0.8018705034394569,4046.0974049830966,Energy
F,2020-03-19,-0.343616651132037,0.4384767489946366,5393.93624701515,Energy
G,2020-03-19,-0.19580130840059218,0.27694561143975127,4248.860046694111,Tech
H,2020-03-19,-0.42464093091665966,0.9528195121200644,2242.444538698284,Finance
I,2020-03-19,-0.07533699715940712,0.802240832233182,7629.217108076792,Energy
J,2020-03-19,-0.3923822948504181,0.5863030105015549,7444.3502629965915,Tech
A,2020-03-20,0.06821759366984503,0.8024486556923616,6470.558919140595,Tech
B,2020-03-20,-0.2534430601888439,0.12012674395756762,4556.404905538571,Tech
C,2020-03-20,0.0964330653496227,0.6721637765313696,4648.060326786602,Finance
D,2020-03-20,-0.38247435709636235,0.32415157494616786,2984.438484276204,Finance
E,2020-03-20,0.47588386841853336,0.6875089728299585,2657.2459055223617,Energy
F,2020-03-20,0.4325612038573404,0.9616571294304682,8489.713968220118,Energy
G,2020-03-20,-0.1082030614353342,0.7803595907073239,8593.742224137986,Tech
H,2020-03-20,-0.25782140587391456,0.5655588372489639,153.44877949039716,Finance
I,2020-03-20,-0.24960178714642722,0.7455332082200743,7196.063468648528,Energy
J,2020-03-20,-0.016606464797607967,0.4683316669173232,3299.221136991314,Tech
A,2020-03-21,-0.46000719809928303,0.27994517865066093,9193.473436971171,Tech
B,2020-03-21,0.13970510607512698,0.04063403997170012,2421.2015317306536,Tech
C,2020-03-21,-0.09169709166025519,0.6772030452593735,3354.0313904980912,Finance
D,2020-03-21,-0.12259342741111268,0.14259143461115809,7473.360944969713,Finance
E,2020-03-21,0.3093649714891984,0.45934796084424934,740.9936006876505,Energy
F,2020-03-21,0.20903546018329,0.6667545429094478,7080.390468155599,Energy
G,2020-03-21,0.454333815392692,0.8912940059690603,6746.788236766706,Tech
H,2020-03-21,-0.14806375950430928,0.6093636372547342,3040.216458895896,Finance
I,2020-03-21,0.3975427646494055,0.2177246793830825,7127.693188239723,Energy
J,2020-03-21,0.26996718625008886,0.47405565586584864,9029.247042368763,Tech
A,2020-03-22,-0.14257534840528696,0.6676200688843181,8039.412207555994,Tech
B,2020-03-22,0.12166543645325778,0.19531752237312883,5178.423426461387,Tech
C,2020-03-22,-0.21143004234830443,0.7321717956305757,1324.4550206714323,Finance
D,2020-03-22,0.3743999170748423,0.7638242372709222,8923.392334821268,Finance
E,2020-03-22,-0.38757268278768875,0.5225293579175383,4897.180794285108,Energy
F,2020-03-22,-0.28756563870595897,0.8588012394980442,4078.775292509511,Energy
G,2020-03-22,-0.31696670792007886,0.22473983809083076,5477.531785693859,Tech
H,2020-03-22,-0.09697399759571135,0.5377374935872099,2135.476256875599,Finance
I,2020-03-22,0.24523296003212913,0.894164183762562,3361.9115780060106,Energy
J,2020-03-22,0.026907449052180343,0.7041515108727725,7355.055430439783,Tech
A,2020-03-23,-0.012323676461792443,0.8068743135696138,5634.74382067065,Tech
B,2020-03-23,-0.49945403510300435,0.2220930223168458,7622.788552038207,Tech
C,2020-03-23,-0.07459827464494528,0.5727805812768629,7619.64602041976,Finance
D,2020-03-23,-0.4364462251638416,0.32404271547176233,7535.793984909569,Finance
E,2020-03-23,-0.2917467478785162,0.6589164331843178,1441.8861865248832,Energy
F,2020-03-23,0.4323939389604944,0.5226096468822,6502.01451148775,Energy
G,2020-03-23,-0.2846017956567618,0.6254888050590407,4801.7992506835835,Tech
H,2020-03-23,0.3583376386342625,0.6176700243373133,620.9095232482053,Finance
I,2020-03-23,0.3028933715613342,0.7364358207481377,8350.53782511844,Energy
J,2020-03-23,-0.34085376305775716,0.7988822867835662,2197.151746522431,Tech
A,2020-03-24,0.10571195727027882,0.061877768458453164,129.402772629591,Tech
B,2020-03-24,-0.3843381280949867,0.9483768496816916,6434.368864569617,Tech
C,2020-03-24,0.22788815836951148,0.4064449124008854,1721.0531223439973,Finance
D,2020-03-24,0.13746227737220662,0.1700970121859906,617.066728309068,Finance
E,2020-03-24,0.3119385616910193,0.9219801187179109,9337.709367297482,Energy
F,2020-03-24,-0.020615450610811936,0.7839914153748908,1484.7859879073876,Energy
G,2020-03-24,0.4148630878333829,0.420353809437209,5200.49331639244,Tech
H,2020-03-24,-0.4506510532115603,0.5999145144686872,3672.992915086717,Finance
I,2020-03-24,-0.20711143497298534,0.226197261451772,447.4059783233686,Energy
J,2020-03-24,0.21505259746516703,0.4131303277190288,3143.537687618483,Tech
A,2020-03-25,-0.08189078825199914,0.4009399651127772,3504.7038665549135,Tech
B,2020-03-25,-0.3270486457288436,0.754040439417072,4934.376869786188,Tech
C,2020-03-25,-0.39278925457145397,0.4317229954617603,7067.345745006033,Finance
D,2020-03-25,0.3173391114616214,0.7548712885119567,9999.779517807228,Finance
E,2020-03-25,-0.026857021534355763,0.7900794282391057,5185.712700486484,Energy
F,2020-03-25,0.3822836719191074,0.385619861610651,9427.531170098193,Energy
G,2020-03-25,0.23328913431672604,0.44006333135797315,5274.50973414806,Tech
H,2020-03-25,-0.09027379436925642,0.5207159938186551,5936.823175827851,Finance
I,2020-03-25,-0.12648898584431634,0.003510696044525141,1390.6702914905145,Energy
J,2020-03-25,0.015638346651251744,0.19505500018472055,5708.2579739717285,Tech
A,2020-03-26,0.38905995318972864,0.8471371472082502,2605.620176323269,Tech
B,2020-03-26,0.23727857971416788,0.76094030253111,2740.4842679220997,Tech
C,2020-03-26,-0.49484703573097677,0.07715158047521509,4338.776561656029,Finance
D,2020-03-26,0.19415785136912556,0.6348976650794832,6537.382678940806,Finance
E,2020-03-26,0.41950740690582067,0.020735353158175984,6173.29719619644,Energy
F,2020-03-26,0.21045575950449158,0.5342036691279171,3062.7564914549544,Energy
G,2020-03-26,-0.3229942184325041,0.16148162818349876,287.5162193736314,Tech
H,2020-03-26,-0.0164818725725413,0.8534523470310466,2440.465801236763,Finance
I,2020-03-26,-0.3596839820765806,0.6148152219392081,4528.310478371794,Energy
J,2020-03-26,-0.14100472166036793,0.06398226218648662,9095.154269922683,Tech
A,2020-03-27,0.4371170419405177,0.6412538606417006,6103.628490268847,Tech
B,2020-03-27,0.4233053075587083,0.8921982110925353,8775.07924654258,Tech
C,2020-03-27,-0.2171631478239171,0.7337064022325901,5940.274431601962,Finance
D,2020-03-27,-0.16036895583380084,0.11520230767278927,4431.674360009399,Finance
E,2020-03-27,0.10021286813129393,0.6650932640952021,3285.8180876967726,Energy
F,2020-03-27,0.46319729526038,0.6107026804586011,9700.932119220379,Energy
G,2020-03-27,-0.3521986659346096,0.6313518640485368,4782.487095531993,Tech
H,2020-03-27,-0.2430833563133309,0.7951621306965382,3592.466881268579,Finance
I,2020-03-27,0.37355682729077144,0.304419139269518,9077.281976837614,Energy
J,2020-03-27,-0.008107768291655493,0.35546852734595125,8118.643591135153,Tech
A,2020-03-28,0.3989610922270317,0.2018161374633567,5887.394715110805,Tech
B,2020-03-28,-0.31448210247682373,0.4571760830790651,5660.642343822392,Tech
C,2020-03-28,0.0326685874713607,0.4098433616918413,4973.506184674124,Finance
D,2020-03-28,-0.17373036735062763,0.0841018432522711,963.1765224583888,Finance
E,2020-03-28,-0.18345744010752396,0.2426065143827414,6874.972146658489,Energy
F,2020-03-28,-0.053123036053800865,0.11992758304959594,3755.335371414588,Energy
G,2020-03-28,-0.06692255089873156,0.5545083973033134,170.22276385247338,Tech
H,2020-03-28,-0.14265312032204558,0.18726652626029783,7260.556872527095,Finance
I,2020-03-28,0.4149707703156186,0.32560219913276156,1293.070124737269,Energy
J,2020-03-28,0.23174418543289277,0.817053335823799,7979.166408736159,Tech
A,2020-03-29,0.22754699133152967,0.5718492202749439,2595.6557625440337,Tech
B,2020-03-29,-0.21008655040804458,0.5195832923153049,5864.07621340146,Tech
C,2020-03-29,0.07770942431684036,0.9443627442890116,5697.64119012666,Finance
D,2020-03-29,0.27917943330183403,0.43735139078251306,1768.7017865102782,Finance
E,2020-03-29,0.2955903685432131,0.8836410845930377,4390.373499219648,Energy
F,2020-03-29,-0.15546953924568774,0.5778540051170096,8190.3766760036315,Energy
G,2020-03-29,0.27087275656864784,0.40533548163208066,9719.797205894927,Tech
H,2020-03-29,0.23589389680773298,0.3460720743301008,181.65086873526138,Finance
I,2020-03-29,-0.35849351437809973,0.9033779832128846,1466.5418301279221,Energy
J,2020-03-29,0.36594546856647725,0.565245357783107,6174.395712728543,Tech
A,2020-03-30,-0.05867852981958921,0.2517135644049552,25.131063050649605,Tech
B,2020-03-30,-0.01358955111133453,0.5194688609363887,7579.900174323452,Tech
C,2020-03-30,-0.05163082110200268,0.24977089352473847,5830.129087841193,Finance
D,2020-03-30,0.06784600147750752,0.24066889673321867,6728.64540041511,Finance
E,2020-03-30,0.1211692473670547,0.12914135191368392,6242.408941663337,Energy
F,2020-03-30,-0.0018204342370565785,0.6893092537821236,5990.137899303929,Energy
G,2020-03-30,0.3667885432590956,0.7810436077246344,1024.1239250712185,Tech
H,2020-03-30,0.1277347561952844,0.3236119729431979,2352.247481879938,Finance
I,2020-03-30,-0.09857205069448005,0.4092966507907204,4639.174423486503,Energy
J,2020-03-30,-0.08330824309128904,0.7930680917284937,3343.904959811964,Tech
A,2020-03-31,0.3108386151289514,0.01630319946630754,7830.605269926757,Tech
B,2020-03-31,-0.1518080572534799,0.33283095496479487,6752.730014334624,Tech
C,2020-03-31,-0.28854520421758645,0.30759438411770046,3114.7037642672417,Finance
D,2020-03-31,-0.44061681199421077,0.5434516951075146,9510.892379357336,Finance
E,2020-03-31,0.37602684792057417,0.8948692396828983,6442.419357714808,Energy
F,2020-03-31,0.41854645119034994,0.04051673614469664,8466.251671559423,Energy
G,2020-03-31,-0.379879817836524,0.8427713553455266,9045.85287872991,Tech
H,2020-03-31,-0.16552625850388514,0.5571278058016171,1976.3325637926964,Finance
I,2020-03-31,-0.32462793048475613,0.5876669265986314,3977.3119362984653,Energy
J,2020-03-31,-0.38410153117412027,0.9569656367103522,609.6895710827222,Tech
A,2020-04-01,0.3998667430000302,0.1282831064381995,1478.2114239980272,Tech
B,2020-04-01,-0.44312274085464454,0.2766435649769482,5874.662404772718,Tech
C,2020-04-01,0.4804856634690068,0.2300518096949531,5171.33204295892,Finance
D,2020-04-01,-0.4035491393026158,0.468839957890701,4375.234420524791,Finance
E,2020-04-01,0.36347064919358574,0.5798298600121987,7169.623896698697,Energy
F,2020-04-01,0.0665061069891627,0.7278629745496702,2659.065539046506,Energy
G,2020-04-01,-0.13208251218212663,0.05303920645675886,4144.470974202402,Tech
H,2020-04-01,-0.15765762337484213,0.4261294201663096,9382.162707107198,Finance
I,2020-04-01,0.25736414323770873,0.9242743346141207,5670.903363551346,Energy
J,2020-04-01,-0.1854267049957128,0.46259277420988687,6814.334990813108,Tech
A,2020-04-02,0.1573189166171418,0.8176227191769204,7454.971686236133,Tech
B,2020-04-02,0.017326083516080115,0.11197980678486319,4467.1434357912285,Tech
C,2020-04-02,-0.015034354841929498,0.2896816676667924,4308.094539162188,Finance
D,2020-04-02,0.4011621706491616,0.7353968891860327,4702.043372638946,Finance
E,2020-04-02,0.05464505862025959,0.6213542370919418,8620.196996051985,Energy
F,2020-04-02,0.32686160304869494,0.4431526625579515,3636.1561562079382,Energy
G,2020-04-02,0.2255735341014894,0.6689140002469732,8852.820636230297,Tech
H,2020-04-02,-0.46144275394100165,0.7709683033402449,409.168324028516,Finance
I,2020-04-02,0.2731100525054192,0.8975087092539015,2528.351598754377,Energy
J,2020-04-02,-0.28312974990895934,0.4403551122190561,8973.888178425896,Tech
A,2020-04-03,0.4031496468515715,0.6426096986453004,9327.709877037802,Tech
B,2020-04-03,-0.457075809391168,0.3814602801848396,2076.7491859763763,Tech
C,2020-04-03,-0.16692796552568123,0.9270498648543265,2171.5976367492285,Finance
D,2020-04-03,-0.400267052765246,0.48068369278584977,7542.459125940582,Finance
E,2020-04-03,-0.02441088291515625,0.4105229906934824,3614.6543942078124,Energy
F,2020-04-03,0.32002243586975176,0.9394712577708223,2056.558786158922,Energy
G,2020-04-03,-0.2018126403369359,0.001961281908088419,2272.353924061279,Tech
H,2020-04-03,-0.3490651026889584,0.33197109064231656,3041.8425833096794,Finance
I,2020-04-03,-0.1697329643031008,0.8382055695407933,8329.879457801033,Energy
J,2020-04-03,0.31388014192063596,0.4514483492772493,4563.776588479357,Tech
A,2020-04-04,-0.35961604220065313,0.34838638534422983,1270.8861207970024,Tech
B,2020-04-04,-0.2726375509224982,0.5878164141171678,3715.3607779513386,Tech
C,2020-04-04,-0.43114803550662606,0.4046758169978758,3231.677929228034,Finance
D,2020-04-04,0.20571004398960768,0.32950361604644496,761.0170408872008,Finance
E,2020-04-04,-0.10476675646366318,0.26597330504456207,8232.915357311602,Energy
F,2020-04-04,-0.18916002285668398,0.31304547218650813,7313.505482406292,Energy
G,2020-04-04,0.21862639034115194,0.924162029492106,4355.620985088634,Tech
H,2020-04-04,-0.16402245765974477,0.9596729314494371,7015.428561830827,Finance
I,2020-04-04,0.22777127321441804,0.09883059664712424,3387.0940871345347,Energy
J,2020-04-04,0.3151993953143135,0.7354138828691462,9358.360142997615,Tech
A,2020-04-05,-0.28233715654226155,0.6577626876293591,5007.817163687025,Tech
B,2020-04-05,0.4738186968459833,0.630968665404158,1112.0292457453174,Tech
C,2020-04-05,-0.3376420520873332,0.03284334570370728,4751.819342843439,Finance
D,2020-04-05,-0.20915909334325744,0.27345391561770005,3601.307939534796,Finance
E,2020-04-05,-0.3202047091664584,0.7461028700926283,341.0418998043918,Energy
F,2020-04-05,-0.15449434364366554,0.49580682898716244,3497.0979761909402,Energy
G,2020-04-05,-0.019939112179244378,0.02388834519882166,9763.408177929685,Tech
H,2020-04-05,0.022175869002119097,0.5265155549162496,2596.493653841313,Finance
I,2020-04-05,0.353606042296272,0.8478048808856727,7240.027708123329,Energy
J,2020-04-05,0.38944790881586655,0.8784202538807585,1541.3984555745997,Tech
A,2020-04-06,-0.2798961392190936,0.8986259549179076,1693.204844998507,Tech
B,2020-04-06,0.12289403218575246,0.527332384836509,2964.9097016052183,Tech
C,2020-04-06,-0.3885039427012844,0.46696758969810803,146.14720515555123,Finance
D,2020-04-06,-0.04103013981793169,0.24434462826666647,4836.453641618806,Finance
E,2020-04-06,-0.17766646195338187,0.8660775723135234,9698.255037310617,Energy
F,2020-04-06,-0.1834992545463936,0.7998571753218278,2815.309114449155,Energy
G,2020-04-06,-0.017415758287898986,0.8635748641433973,6698.2756206409385,Tech
H,2020-04-06,0.22982763552926755,0.22594496569261435,8442.811144113628,Finance
I,2020-04-06,-0.4308173412076105,0.09790293216466206,9394.560179124195,Energy
J,2020-04-06,0.37917333768740447,0.6984450683405525,253.2633220456304,Tech
A,2020-04-07,0.23481377463056108,0.9131511770439525,8451.184246110159,Tech
B,2020-04-07,-0.32350061111093986,0.9165767655006917,813.99586270396,Tech
C,2020-04-07,0.4391609090873704,0.5286314711994123,3133.866714029834,Finance
D,2020-04-07,0.006312224023388602,0.6421052190536091,7426.521103683333,Finance
E,2020-04-07,0.49980857811696533,0.11208119285020302,3682.3958663976355,Energy
F,2020-04-07,-0.30274052569926235,0.27528778539056553,565.1562509318031,Energy
G,2020-04-07,0.03490819838320136,0.5377509775277578,7432.450113749436,Tech
H,2020-04-07,-0.20975195744007158,0.8807688859034987,5567.6607568354675,Finance
I,2020-04-07,-0.19582644261075344,0.484139728190661,4652.602412158462,Energy
J,2020-04-07,0.09106538083399018,0.5927082440735193,4135.568891047511,Tech
A,2020-04-08,0.42171906687083327,0.05553643537566688,6281.556708815809,Tech
B,2020-04-08,0.305263855579175,0.9646539928350718,9170.496212584898,Tech
C,2020-04-08,0.22394139850132588,0.4924272227573304,4204.596709505853,Finance
D,2020-04-08,0.05917378210170221,0.16027042870417663,3876.140806742273,Finance
E,2020-04-08,0.4222985036674477,0.33897097235409335,3612.6682956680734,Energy
F,2020-04-08,-0.007638593309115871,0.5133073399059025,1991.9071480051598,Energy
G,2020-04-08,0.37383217833471816,0.1385143090566613,8327.631978128611,Tech
H,2020-04-08,0.33398164387663176,0.19664682452455484,2301.6157765452103,Finance
I,2020-04-08,-0.28616465319841344,0.915896904725474,5544.11585465911,Energy
J,2020-04-08,0.2712254629659102,0.8725525901719886,7813.41396814989,Tech
A,2020-04-09,-0.48782884305674123,0.12230210793411844,257.9448099906001,Tech
B,2020-04-09,-0.17717046245191248,0.2789979054025671,5035.141059239047,Tech
C,2020-04-09,-0.2704325553080502,0.6355843417029102,4022.183543389827,Finance
D,2020-04-09,0.006862958487313442,0.25975364773136134,727.8304989232876,Finance
E,2020-04-09,0.23685316168078552,0.0020838787635798495,8187.243585789758,Energy
F,2020-04-09,-0.4023236325522759,0.7012145666228212,4029.862463057321,Energy
G,2020-04-09,0.014922201936768409,0.19307857376341664,3727.027081362557,Tech
H,2020-04-09,0.43841202169438565,0.3249555433254241,6734.16842555037,Finance
I,2020-04-09,-0.2713534490170545,0.28393643551046754,4434.763728476478,Energy
J,2020-04-09,0.17714114411142412,0.15236919790259218,3720.8411542677577,Tech
A,2020-04-10,0.09288027078115757,0.13568510496356856,5624.416130817604,Tech
B,2020-04-10,-0.48993630434390667,0.1449134952643405,3612.3581134128867,Tech
C,2020-04-10,-0.024173804142777255,0.9674916853073376,7536.367849199698,Finance
D,2020-04-10,0.20877039094104866,0.7268508833172903,7582.85193705396,Finance
E,2020-04-10,-0.4560245679759094,0.9400753783706342,7550.40576337117,Energy
F,2020-04-10,0.3795214830237301,0.5715399303238873,7903.457689795522,Energy
G,2020-04-10,0.02008141663567309,0.3310087591609415,5434.7255624638055,Tech
H,2020-04-10,-0.4693389516742821,0.16392685014813946,8200.67682447194,Finance
I,2020-04-10,-0.2755863880791598,0.4833562954578343,2684.8357559923566,Energy
J,2020-04-10,0.453675696427313,0.4933985104124673,9143.941608352177,Tech
A,2020-04-11,0.08231973305205531,0.7774698269400762,4020.363383929828,Tech
B,2020-04-11,-0.39252743223119546,0.528439483527963,5302.1576788088705,Tech
C,2020-04-11,-0.2124554977194385,0.19485034627852338,1662.4515731612032,Finance
D,2020-04-11,-0.043296374139515814,0.814190702784407,350.4399745847253,Finance
E,2020-04-11,-0.47904993073226954,0.14791601404784016,917.5484460432448,Energy
F,2020-04-11,-0.08838448638624119,0.5289140108012512,21.782325955088666,Energy
G,2020-04-11,-0.010541364565301858,0.04246919770645574,7706.258117670909,Tech
H,2020-04-11,-0.2563221247187678,0.3691809440992293,7596.322224024388,Finance
I,2020-04-11,0.08863900029198657,0.6718731713210726,4167.56624492653,Energy
J,2020-04-11,0.25324011959217685,0.13870850810653435,6086.338598883905,Tech
A,2020-04-12,-0.2641657758943645,0.5248799921284021,1500.4428264856583,Tech
B,2020-04-12,0.12049990027998769,0.5388391688458419,8445.494834679399,Tech
C,2020-04-12,0.1396222429637416,0.9093551124642789,6210.661075880134,Finance
D,2020-04-12,0.448540301128841,0.4666293736999204,3523.6623536044776,Finance
E,2020-04-12,0.2782761672964438,0.07835088424931014,8562.891173064321,Energy
F,2020-04-12,0.348345269790006,0.14593729391312482,7106.284804099872,Energy
G,2020-04-12,-0.009580091563724857,0.27560864012991926,4182.770354849788,Tech
H,2020-04-12,-0.31465141302061717,0.7989540175588655,3631.2148540987246,Finance
I,2020-04-12,0.495815292959635,0.2551083285673835,2015.1513124368703,Energy
J,2020-04-12,-0.3706442389613004,0.6094292917812019,1747.8877130070402,Tech
A,2020-04-13,-0.02854268064573462,0.07838168970193882,4514.840763957359,Tech
B,2020-04-13,-0.4319069007578934,0.20214541958645416,3699.7573339844403,Tech
C,2020-04-13,0.4438508573508195,0.6191428258133745,613.8790302967601,Finance
D,2020-04-13,0.4649249408484396,0.09813875382961756,3101.490324992514,Finance
E,2020-04-13,0.21938906200397357,0.7155425901754682,1337.3941274340873,Energy
F,2020-04-13,-0.15000715636983109,0.44910020257175187,8020.842826887446,Energy
G,2020-04-13,-0.24561759888237567,0.27957525138584205,4782.16136986743,Tech
H,2020-04-13,-0.2346966754629526,0.8739002522646546,1841.494189402184,Finance
I,2020-04-13,-0.37270597457992527,0.673158146918348,1614.3146799340846,Energy
J,2020-04-13,0.02580895307672293,0.06418438235411827,8186.325613506471,Tech
A,2020-04-14,-0.3581827242985225,0.6701976378921904,5567.887460799094,Tech
B,2020-04-14,-0.18326933344654373,0.19837923659104706,5029.166929179038,Tech
C,2020-04-14,0.1267064759591049,0.9202589125636921,4479.990163421114,Finance
D,2020-04-14,0.22754360959074982,0.15373198946529187,7445.0229081004945,Finance
E,2020-04-14,-0.4757272953779388,0.6166895563041491,5503.180383061267,Energy
F,2020-04-14,-0.06988401562326008,0.24240650415698517,1193.2613890893451,Energy
G,2020-04-14,0.15212459484213903,0.9421664820451573,694.5752761946134,Tech
H,2020-04-14,0.35324597615851283,0.32446719552707715,2678.7333275535707,Finance
I,2020-04-14,-0.02467521778791759,0.5896365630842033,9732.639930325713,Energy
J,2020-04-14,0.46920587171768524,0.12950937628619286,816.7300339049,Tech
A,2020-04-15,-0.23436745245855273,0.47937205575852804,5379.903722625175,Tech
B,2020-04-15,-0.4864912933732811,0.6088362892110891,9208.591927772872,Tech
C,2020-04-15,-0.016247135298263826,0.7706961891023262,768.5647915872529,Finance
D,2020-04-15,-0.24388620497998204,0.5570674938278416,1902.584407232143,Finance
E,2020-04-15,0.32371767202316937,0.7035988520793304,6209.882239396364,Energy
F,2020-04-15,-0.2672273278188879,0.8590815047297518,138.31372461680868,Energy
G,2020-04-15,-0.1893707817086937,0.29855674489777073,9262.517964239802,Tech
H,2020-04-15,0.2912274310191123,0.3401669339305281,1073.6093235439403,Finance
I,2020-04-15,0.21514325202536,0.02957385115650779,604.2629766441177,Energy
J,2020-04-15,0.05805123665726253,0.5542618128654195,1922.2975212350136,Tech
A,2020-04-16,0.2049480619227595,0.9715309283465463,6103.448635397801,Tech
B,2020-04-16,-0.0813631364299735,0.7361026993008667,9410.637475902467,Tech
C,2020-04-16,-0.4946899523853322,0.9925855204972936,4790.749157929634,Finance
D,2020-04-16,-0.48864487148780744,0.4543520763573199,5352.699095170208,Finance
E,2020-04-16,0.011221787573686637,0.7474735784826665,4430.803310308366,Energy
F,2020-04-16,-0.41670902028100076,0.16120827226217105,5363.473283730771,Energy
G,2020-04-16,-0.4489245198307432,0.4220064644911017,2693.5274655900034,Tech
H,2020-04-16,0.4655166391374733,0.6436138727174525,6949.268157229955,Finance
